"","id","status_group"
"13251",43509,"functional"
"13252",45851,"functional"
"13253",24557,"functional"
"13254",19285,"non functional"
"13255",46896,"functional"
"13256",67580,"functional"
"13257",54601,"functional"
"13258",59675,"functional"
"13259",54452,"non functional"
"13260",69012,"functional"
"13261",53303,"non functional"
"13262",64426,"functional"
"13263",32813,"non functional"
"13264",45425,"non functional"
"13265",44667,"non functional"
"13266",48652,"functional"
"13267",11717,"non functional"
"13268",45583,"functional"
"13269",70523,"non functional"
"13270",65813,"functional"
"13271",29829,"non functional"
"13272",62925,"functional"
"13273",33433,"functional"
"13274",32239,"functional"
"13275",52808,"non functional"
"13276",1158,"functional"
"13277",58697,"non functional"
"13278",60323,"functional"
"13279",31556,"non functional"
"13280",14686,"non functional"
"13281",57705,"non functional"
"13282",69066,"non functional"
"13283",72525,"functional"
"13284",8358,"functional"
"13285",47919,"non functional"
"13286",8928,"non functional"
"13287",506,"functional"
"13288",7408,"functional"
"13289",50960,"functional"
"13290",20413,"non functional"
"13291",47327,"functional"
"13292",69283,"functional"
"13293",64497,"functional"
"13294",11254,"non functional"
"13295",57119,"non functional"
"13296",60721,"functional needs repair"
"13297",59418,"functional"
"13298",66901,"functional"
"13299",60429,"non functional"
"13300",27015,"non functional"
"13301",30439,"functional"
"13302",67385,"functional"
"13303",68194,"functional"
"13304",8600,"functional"
"13305",3017,"functional"
"13306",30883,"non functional"
"13307",23390,"non functional"
"13308",57924,"non functional"
"13309",54612,"functional needs repair"
"13310",57879,"functional"
"13311",16729,"functional"
"13312",63944,"non functional"
"13313",66486,"functional needs repair"
"13314",71207,"non functional"
"13315",65756,"non functional"
"13316",59734,"functional"
"13317",4748,"functional"
"13318",2454,"functional"
"13319",2757,"functional"
"13320",36653,"functional needs repair"
"13321",69535,"non functional"
"13322",23326,"functional"
"13323",56376,"functional needs repair"
"13324",70029,"non functional"
"13325",52411,"functional"
"13326",57392,"functional"
"13327",71167,"functional"
"13328",69615,"functional"
"13329",61664,"non functional"
"13330",28707,"functional needs repair"
"13331",25369,"functional"
"13332",30524,"non functional"
"13333",40703,"functional needs repair"
"13334",41214,"functional"
"13335",61940,"functional"
"13336",53465,"non functional"
"13337",61907,"functional"
"13338",17209,"functional"
"13339",45282,"non functional"
"13340",19575,"non functional"
"13341",57161,"non functional"
"13342",38040,"functional"
"13343",19230,"non functional"
"13344",38912,"non functional"
"13345",33874,"functional"
"13346",40226,"functional"
"13347",58396,"non functional"
"13348",64843,"non functional"
"13349",51856,"functional"
"13350",60884,"functional"
"13351",73272,"functional"
"13352",65066,"functional"
"13353",63228,"functional"
"13354",59819,"functional"
"13355",63029,"functional"
"13356",66076,"non functional"
"13357",26678,"functional"
"13358",23450,"non functional"
"13359",15826,"non functional"
"13360",18519,"functional"
"13361",23106,"functional needs repair"
"13362",47083,"functional"
"13363",19821,"functional"
"13364",61569,"functional"
"13365",57158,"non functional"
"13366",68781,"non functional"
"13367",48759,"functional"
"13368",57189,"functional"
"13369",28024,"non functional"
"13370",12629,"functional"
"13371",21897,"functional"
"13372",237,"functional needs repair"
"13373",25935,"functional"
"13374",58416,"non functional"
"13375",48334,"non functional"
"13376",47803,"functional"
"13377",352,"functional"
"13378",41084,"functional"
"13379",27045,"non functional"
"13380",22664,"non functional"
"13381",65757,"functional"
"13382",18536,"functional"
"13383",14064,"functional"
"13384",66220,"functional"
"13385",45002,"functional needs repair"
"13386",13085,"functional"
"13387",35335,"functional"
"13388",19534,"non functional"
"13389",41471,"non functional"
"13390",38639,"non functional"
"13391",36884,"non functional"
"13392",15084,"functional"
"13393",54203,"non functional"
"13394",27861,"non functional"
"13395",30672,"functional"
"13396",32275,"functional"
"13397",6284,"functional"
"13398",35179,"non functional"
"13399",71650,"functional"
"13400",19084,"non functional"
"13401",45336,"non functional"
"13402",64763,"non functional"
"13403",67902,"functional"
"13404",24323,"non functional"
"13405",3100,"functional"
"13406",11983,"non functional"
"13407",30044,"functional"
"13408",58048,"non functional"
"13409",67930,"functional"
"13410",23628,"functional"
"13411",23842,"non functional"
"13412",27132,"functional"
"13413",51528,"non functional"
"13414",28430,"functional"
"13415",56193,"non functional"
"13416",53310,"non functional"
"13417",66692,"functional"
"13418",34167,"functional"
"13419",49970,"functional"
"13420",23809,"functional"
"13421",49156,"functional"
"13422",64243,"functional"
"13423",55548,"functional"
"13424",2644,"non functional"
"13425",46772,"functional"
"13426",60787,"functional"
"13427",25227,"functional"
"13428",57832,"functional"
"13429",64664,"functional"
"13430",40456,"non functional"
"13431",48126,"functional"
"13432",45912,"non functional"
"13433",57678,"non functional"
"13434",16996,"functional"
"13435",29203,"functional"
"13436",8394,"functional needs repair"
"13437",47040,"functional"
"13438",50954,"functional"
"13439",45310,"non functional"
"13440",67612,"non functional"
"13441",17043,"non functional"
"13442",36141,"functional needs repair"
"13443",65203,"functional"
"13444",72226,"functional"
"13445",69025,"functional"
"13446",12846,"non functional"
"13447",33469,"non functional"
"13448",4759,"non functional"
"13449",44225,"functional"
"13450",41616,"functional"
"13451",42725,"non functional"
"13452",1954,"functional"
"13453",49715,"functional"
"13454",13187,"functional"
"13455",40410,"functional"
"13456",66624,"non functional"
"13457",822,"functional"
"13458",6240,"non functional"
"13459",5685,"functional"
"13460",4710,"functional"
"13461",23364,"functional"
"13462",30484,"functional"
"13463",30310,"functional"
"13464",8041,"non functional"
"13465",44121,"non functional"
"13466",62979,"non functional"
"13467",19358,"functional"
"13468",29597,"functional"
"13469",7872,"functional"
"13470",62323,"non functional"
"13471",17085,"functional"
"13472",34487,"non functional"
"13473",57196,"functional"
"13474",46698,"non functional"
"13475",28482,"non functional"
"13476",41651,"functional"
"13477",69537,"functional"
"13478",16642,"functional needs repair"
"13479",10732,"non functional"
"13480",36843,"functional"
"13481",45703,"non functional"
"13482",6873,"functional"
"13483",7350,"non functional"
"13484",58876,"non functional"
"13485",71770,"non functional"
"13486",28995,"non functional"
"13487",47850,"functional needs repair"
"13488",2336,"non functional"
"13489",8085,"functional"
"13490",49336,"functional"
"13491",66891,"functional"
"13492",33907,"non functional"
"13493",3682,"functional"
"13494",50108,"non functional"
"13495",50894,"functional"
"13496",46309,"functional"
"13497",28089,"non functional"
"13498",28761,"functional"
"13499",37351,"functional"
"13500",33496,"non functional"
"13501",68634,"functional"
"13502",62630,"functional"
"13503",19150,"non functional"
"13504",13823,"functional needs repair"
"13505",14210,"non functional"
"13506",3738,"non functional"
"13507",40010,"non functional"
"13508",14529,"functional"
"13509",34113,"non functional"
"13510",25125,"non functional"
"13511",51718,"functional"
"13512",23727,"functional needs repair"
"13513",22732,"non functional"
"13514",72393,"non functional"
"13515",34590,"functional"
"13516",44430,"functional"
"13517",65363,"functional"
"13518",2833,"functional"
"13519",5449,"functional"
"13520",19017,"functional"
"13521",602,"functional"
"13522",34399,"non functional"
"13523",52314,"functional"
"13524",67754,"functional"
"13525",11030,"functional"
"13526",37298,"functional"
"13527",20356,"functional"
"13528",16744,"non functional"
"13529",65770,"functional needs repair"
"13530",12470,"functional"
"13531",36225,"functional"
"13532",27863,"functional"
"13533",71174,"non functional"
"13534",30976,"functional needs repair"
"13535",15265,"functional"
"13536",57470,"functional"
"13537",24784,"non functional"
"13538",17194,"non functional"
"13539",5402,"functional"
"13540",62783,"functional"
"13541",52202,"non functional"
"13542",52777,"functional"
"13543",21253,"functional"
"13544",41067,"functional"
"13545",43588,"non functional"
"13546",38105,"non functional"
"13547",8102,"functional"
"13548",57141,"functional"
"13549",66545,"non functional"
"13550",11885,"non functional"
"13551",47979,"functional"
"13552",64695,"functional"
"13553",64907,"non functional"
"13554",4656,"functional"
"13555",26320,"functional needs repair"
"13556",14220,"functional"
"13557",13593,"functional"
"13558",8470,"non functional"
"13559",43677,"non functional"
"13560",64920,"functional"
"13561",29522,"functional needs repair"
"13562",21997,"functional needs repair"
"13563",42944,"functional"
"13564",69990,"non functional"
"13565",1635,"non functional"
"13566",43601,"functional"
"13567",17811,"functional"
"13568",58365,"functional needs repair"
"13569",33597,"non functional"
"13570",31499,"non functional"
"13571",21056,"functional"
"13572",49801,"functional"
"13573",69305,"non functional"
"13574",16449,"functional"
"13575",2424,"functional"
"13576",25533,"functional"
"13577",50959,"non functional"
"13578",18922,"functional"
"13579",14440,"functional"
"13580",34826,"functional"
"13581",38095,"functional"
"13582",65493,"functional"
"13583",54013,"non functional"
"13584",20232,"functional"
"13585",39486,"functional"
"13586",7326,"functional"
"13587",24725,"functional"
"13588",50152,"functional"
"13589",19164,"functional"
"13590",30539,"functional"
"13591",25349,"functional"
"13592",47977,"functional"
"13593",67232,"functional"
"13594",43111,"functional"
"13595",37637,"functional"
"13596",49436,"functional"
"13597",35556,"non functional"
"13598",58764,"functional"
"13599",72992,"functional"
"13600",60187,"functional"
"13601",66912,"non functional"
"13602",46154,"functional"
"13603",64708,"functional"
"13604",59906,"functional"
"13605",39449,"non functional"
"13606",35866,"functional"
"13607",65059,"functional"
"13608",60027,"functional"
"13609",11809,"functional"
"13610",24189,"functional"
"13611",22324,"non functional"
"13612",64142,"functional"
"13613",42700,"non functional"
"13614",14779,"functional"
"13615",11426,"functional"
"13616",33569,"functional"
"13617",8506,"functional needs repair"
"13618",52232,"non functional"
"13619",982,"functional"
"13620",37799,"non functional"
"13621",59731,"non functional"
"13622",35678,"functional"
"13623",3538,"non functional"
"13624",13945,"functional"
"13625",25547,"non functional"
"13626",21650,"functional"
"13627",11258,"functional"
"13628",261,"functional"
"13629",62266,"non functional"
"13630",19112,"functional"
"13631",385,"functional"
"13632",9169,"non functional"
"13633",10724,"non functional"
"13634",55965,"functional"
"13635",55405,"functional needs repair"
"13636",70502,"functional"
"13637",49448,"functional"
"13638",39607,"functional"
"13639",55183,"functional"
"13640",27455,"non functional"
"13641",73877,"functional"
"13642",6495,"functional"
"13643",70518,"functional"
"13644",15349,"functional"
"13645",10730,"functional"
"13646",2600,"functional"
"13647",9203,"non functional"
"13648",64214,"functional"
"13649",72424,"functional"
"13650",50843,"non functional"
"13651",70122,"non functional"
"13652",22887,"non functional"
"13653",24233,"non functional"
"13654",13568,"functional"
"13655",4497,"functional"
"13656",65599,"functional"
"13657",66100,"non functional"
"13658",11229,"functional"
"13659",48942,"non functional"
"13660",16123,"non functional"
"13661",23206,"functional"
"13662",62428,"functional"
"13663",70920,"non functional"
"13664",17450,"functional needs repair"
"13665",63087,"non functional"
"13666",38364,"functional"
"13667",67484,"functional"
"13668",2820,"functional"
"13669",11029,"functional needs repair"
"13670",15695,"functional"
"13671",20744,"non functional"
"13672",73200,"functional"
"13673",33858,"non functional"
"13674",41663,"functional"
"13675",31033,"non functional"
"13676",56819,"non functional"
"13677",36848,"functional"
"13678",31585,"non functional"
"13679",4717,"functional"
"13680",18676,"functional"
"13681",56748,"functional"
"13682",41686,"functional"
"13683",21590,"functional"
"13684",53411,"functional"
"13685",5307,"functional"
